CATEGORY,SUB-CATEGORY,GENERIC NAME,PRODUCT NAME,PRODUCT BRAND,PRODUCT OFFER PRICE,PRODUCT MAXIMUM RETAIL PRICE,PRODUCT IMAGE URL,PRODUCT RATING,PRODUCT COO TAG,PRODUCT SELLER,QUANTITY,SELLER USERNAME
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Black T-Shirt,FTX,189,599,https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/t-shirt/s/4/z/m-723-2-ftx-original-imag4bhz7hrxbgmh.jpeg?q=50,4.1,India,FORCAS APPARELS ,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Mandarin Collar Casual Shirt,U TURN,376,"1,899",https://rukminim2.flixcart.com/image/714/857/kpbipow0/shirt/b/5/y/s-sh-chi-7-u-turn-original-imag3ksgu98y9yhe.jpeg?q=50,3.9,India,INTERNATIONALCOTFAB,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Hooded Neck Black T-Shirt,Eyebogler,289,"1,299",https://rukminim2.flixcart.com/image/714/857/ky1vl3k0/t-shirt/o/l/i/s-t379hs-bl-eyebogler-original-imagadhxhztmfnxm.jpeg?q=50,4.1,India,MenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Black T-Shirt,FastColors,289,"1,999",https://rukminim2.flixcart.com/image/714/857/kyt0ya80/t-shirt/c/h/m/xl-fc4278-fastcolors-original-imagay8chxumtvkg.jpeg?q=50,3.9,India,FastColors,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Polo Neck Black T-Shirt,HRX by Hrithik Roshan,369,"1,299",https://rukminim2.flixcart.com/image/714/857/jvfk58w0/t-shirt/x/g/d/l-hrxss18mk-1001-a-hrx-by-hrithik-roshan-original-imafgc26zjagpcdq.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Hooded Neck Dark Blue T-Shirt,TRIPR,262,"1,399",https://rukminim2.flixcart.com/image/714/857/kqy3rm80/t-shirt/s/v/q/s-tnvhdfulmask-lion-tripr-original-imag4u95ygcagub4.jpeg?q=50,4.1,India,TRIPR,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Striped Men Polo Neck White, Maroon T-Shirt",Eyebogler,286,"1,299",https://rukminim2.flixcart.com/image/714/857/kl9rssw0/t-shirt/v/n/x/xxl-t344hs-whwr-new-eyebogler-original-imagyfs59wzfztje.jpeg?q=50,4,India,SevenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Striped Mandarin Collar Casual Shirt,FUBAR,389,"1,499",https://rukminim2.flixcart.com/image/714/857/kim1aq80-0/shirt/k/n/i/l-skcsh-1106-mao-fubar-original-imafycz5hpfmhhyp.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Blue T-Shirt,FTX,189,599,https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/t-shirt/o/t/d/s-723-6-ftx-original-imag4bhzkshdkr68.jpeg?q=50,4.1,India,FORCAS APPARELS ,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Printed Men Round Neck Dark Blue, Grey T-Shirt",Jump Cuts,194,"1,519",https://rukminim2.flixcart.com/image/714/857/kwl0akw0/t-shirt/n/z/g/l-jc21-rn-fs-navy-grey-spray-aop-jump-cuts-original-imag98etctdvzzha.jpeg?q=50,3.9,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Striped Men Round Neck Yellow T-Shirt,UZee,139,"1,999",https://rukminim2.flixcart.com/image/714/857/k4vmxzk0/t-shirt/k/x/m/xl-16-panel-mustard-uzee-original-imafnzyyxzwdcn9m.jpeg?q=50,4,India,AMRENTERPRISES1,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Spread Collar Casual Shirt,VTEXX,290,"1,299",https://rukminim2.flixcart.com/image/714/857/k070zgw0/shirt/a/j/r/s-db-royalblue-black-x-men-original-imafkfm4zqmgdqfj.jpeg?q=50,4,India,VTEXX,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Light Blue T-Shirt,FTX,189,599,https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/t-shirt/w/k/7/m-723-3-ftx-original-imag4bhzaucgpuh3.jpeg?q=50,4.1,India,FORCAS APPARELS ,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Color Block Men Round Neck Black, Yellow T-Shirt  (Pack of 2)",MANIAC,399,"1,629",https://rukminim2.flixcart.com/image/714/857/kbgu1e80/t-shirt/4/g/5/l-ss19-2pck-rgln-hs-str-yellow-black-maniac-original-imafst3grrdhayjf.jpeg?q=50,4,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Button Down Collar Formal Shirt,VeBNoR,339,"1,849",https://rukminim2.flixcart.com/image/714/857/ktd9mkw0/shirt/m/q/x/xxl-frml-st2-vebnor-original-imag6qduuh3efv3w.jpeg?q=50,4.1,India,PRIME IMPEX,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Color Block Men Round Neck White T-Shirt,FastColors,219,"1,399",https://rukminim2.flixcart.com/image/714/857/kzhbfrk0/t-shirt/u/a/n/xs-fc4296-fastcolors-original-imagbh82mrgffg3p.jpeg?q=50,3.9,India,FastColors,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Black T-Shirt,FTX,189,599,https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/t-shirt/s/4/z/m-723-2-ftx-original-imag4bhz7hrxbgmh.jpeg?q=50,4.1,India,FORCAS APPARELS ,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Striped Casual Shirt,ASIAN & FITCH,369,"1,287",https://rukminim2.flixcart.com/image/714/857/ktvucnk0/shirt/o/k/t/s-af-new-dgrn-adp-str-asian-fitch-original-imag74zf4pgd32cq.jpeg?q=50,4,India,ASIANANDFITCH,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Checkered Spread Collar Casual Shirt,ASIAN & FITCH,369,"1,287",https://rukminim2.flixcart.com/image/714/857/kchzhjk0/shirt/l/x/x/xl-fthchknew0909-asian-fitch-original-imaftm9dm6bvgsuq.jpeg?q=50,4,India,ASIANANDFITCH,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Polo Neck Black T-Shirt,HRX by Hrithik Roshan,369,"1,299",https://rukminim2.flixcart.com/image/714/857/jvfk58w0/t-shirt/x/g/d/l-hrxss18mk-1001-a-hrx-by-hrithik-roshan-original-imafgc26zjagpcdq.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Mandarin Collar Casual Shirt,U TURN,353,"1,899",https://rukminim2.flixcart.com/image/714/857/klzhq4w0/shirt/p/t/l/s-sh-chi-12-u-turn-original-imagyzfhgdwznary.jpeg?q=50,3.9,India,INTERNATIONALCOTFAB,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Striped Men Round Neck Dark Blue, White, Brown T-Shirt  (Pack of 3)",Jump Cuts,399,"1,499",https://rukminim2.flixcart.com/image/714/857/kbwjvrk0/t-shirt/x/k/z/xl-jc19-hs-brgdy-nv-slv-str-wt-ylbl-str-jump-cuts-original-imaft5g9fzcmpn9d.jpeg?q=50,3.9,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck Dark Green T-Shirt,Urbano Fashion,360,"1,099",https://rukminim2.flixcart.com/image/714/857/kf5pzm80-0/t-shirt/2/v/v/xl-aopleaffull-drgreen-urbano-fashion-original-imafvzqqbfbfvprv.jpeg?q=50,4,India,ImperialClothing,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Blue T-Shirt,FTX,189,599,https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/t-shirt/o/t/d/s-723-6-ftx-original-imag4bhzkshdkr68.jpeg?q=50,4.1,India,FORCAS APPARELS ,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Mandarin Collar Dark Green T-Shirt,Urbano Fashion,309,"1,099",https://rukminim2.flixcart.com/image/714/857/kcc9q4w0/t-shirt/4/d/r/s-mandplctee-black-urbano-fashion-original-imafthckzefgfgpm.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Striped Spread Collar Casual Shirt,FINIVO FASHION,440,"1,399",https://rukminim2.flixcart.com/image/714/857/ktaeqvk0/shirt/4/n/f/s-h6-finivo-fashion-original-imag6z7hwczyg4vg.jpeg?q=50,4,India,THE FF,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck White T-Shirt,JUARI BE A GENTLEMAN,414,799,https://rukminim2.flixcart.com/image/714/857/kyhlfgw0/t-shirt/i/f/9/m-v-white-juari-be-a-gentleman-original-imagapg2ctzdhr6b.jpeg?q=50,4.2,India,JUARI,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Color Block Men Round Neck Multicolor T-Shirt,Eyebogler,239,"1,299",https://rukminim2.flixcart.com/image/714/857/kkvhea80hlty2aw/t-shirt/6/k/m/xl-1-t324hs-ornbwh-eyebogler-original-imagy4aqgrpznfgv.jpeg?q=50,4.1,India,MenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Casual Shirt,GESPO,240,899,https://rukminim2.flixcart.com/image/714/857/kfoapow0-0/shirt/h/r/s/m-c1273-gespo-original-imafw2gzupzfaqdg.jpeg?q=50,3.9,India,FROST,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck White T-Shirt,Mokito,191,"1,299",https://rukminim2.flixcart.com/image/714/857/kfikya80-0/t-shirt/j/9/x/m-mokito-t-hs-white-458-mokito-original-imafvyhuagtuk2zx.jpeg?q=50,4.1,India,Bio Green Fashion,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Multicolor T-Shirt  (Pack of 4),AWG,439,"2,999",https://rukminim2.flixcart.com/image/714/857/jjg15zk0/t-shirt/k/g/4/m-awgdft-bl-bu-sbu-pnk-awg-original-imaf7y4szsn9g2rz.jpeg?q=50,3.7,India,switzinc,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Casual Shirt,BESPOQE,738,"1,899",https://rukminim2.flixcart.com/image/714/857/kt39jm80/shirt/j/p/h/l-onehammer-bespoqe-original-imag6ghzhghee8uy.jpeg?q=50,4.1,India,BespoqeClothing,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Striped Men Round Neck Dark Blue, White T-Shirt",BLIVE,199,999,https://rukminim2.flixcart.com/image/714/857/l09w8sw0/t-shirt/2/o/1/l-bnvwtrn-z13-blive-original-imagc3qb6hfgf8zb.jpeg?q=50,4,India,TRIPR,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Striped Men Round Neck Green, Black T-Shirt",Jump Cuts,214,"1,549",https://rukminim2.flixcart.com/image/714/857/kruyw7k0/t-shirt/b/b/e/l-jc21-rn-fs-olive-chevron-jump-cuts-original-imag5jufqadyegzh.jpeg?q=50,3.7,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Button Down Collar Casual Shirt,VeBNoR,339,"1,849",https://rukminim2.flixcart.com/image/714/857/kzu6efk0/shirt/x/g/d/s-st2-vebnor-original-imagbr88wtcpjhxc.jpeg?q=50,4.1,India,PRIME IMPEX,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck White T-Shirt,ADIDAS,389,999,https://rukminim2.flixcart.com/image/714/857/kohigsw0/t-shirt/x/3/g/m-gu7491-adidas-original-imag2xsw6kyagzu4.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Solid Men Mandarin Collar Green, White T-Shirt",Eyebogler,189,"1,299",https://rukminim2.flixcart.com/image/714/857/kxrvi4w0/t-shirt/l/u/x/l-t325-pgwh-eyebogler-original-imaga5g8zzvzcgaf.jpeg?q=50,4.1,India,SevenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Spread Collar Casual Shirt,Dennis Lingo,440,"1,849",https://rukminim2.flixcart.com/image/714/857/jzzvs7k0/shirt/w/p/d/l-c301-olive-dennis-lingo-original-imafjvx3vnp2z7yd.jpeg?q=50,4.1,India,DennislingoSwastik,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Striped Spread Collar Casual Shirt,FINIVO FASHION,440,"1,399",https://rukminim2.flixcart.com/image/714/857/kljrvrk0/shirt/b/9/x/xl-h1-finivo-fashion-original-imagyn8d3yadz5sb.jpeg?q=50,4,India,THE FF,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Multicolor T-Shirt  (Pack of 5),SCOTT INTERNATIONAL,839,"3,995",https://rukminim2.flixcart.com/image/714/857/kfwvcsw0-0/t-shirt/n/t/h/3xl-sc-5rn-mam-bum-rbm-bl-gr-scott-international-original-imafw9zk7zshch8r.jpeg?q=50,4.1,India,switzinc,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Mandarin Collar Casual Shirt,Qlonz store,339,"1,999",https://rukminim2.flixcart.com/image/714/857/kqzj7gw0/shirt/4/e/5/2xl-qlonz-red-trending-shirt-qlonz-store-original-imag4vdrfggrqxuq.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Solid Men Round Neck White, Black T-Shirt",FastColors,139,"1,999",https://rukminim2.flixcart.com/image/714/857/l1i6w7k0/t-shirt/q/u/4/s-fc4241-fastcolors-original-imagdfyz6typghhc.jpeg?q=50,3.9,India,FastColors,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Printed Spread Collar Casual Shirt,HANUMNTRA,399,"1,899",https://rukminim2.flixcart.com/image/714/857/kdyus280-0/shirt/o/d/v/l-hm-shirt26-hanumntra-original-imafuqy3q4rzffx7.jpeg?q=50,4.1,India,HANUMNTRA,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Color Block Men Round Neck Multicolor T-Shirt,Eyebogler,239,"1,299",https://rukminim2.flixcart.com/image/714/857/kkvhea80hlty2aw/t-shirt/6/k/m/xl-1-t324hs-ornbwh-eyebogler-original-imagy4aqgrpznfgv.jpeg?q=50,4.1,India,MenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck Maroon T-Shirt,Roadster,204,699,https://rukminim2.flixcart.com/image/714/857/kfoapow0-0/t-shirt/2/y/8/xl-8938273-roadster-original-imafw2k5ehgubvyz.jpeg?q=50,3.9,India,SAVADIKAFASHION,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Color Block Men Round Neck Green, Black T-Shirt",AUSK,224,999,https://rukminim2.flixcart.com/image/714/857/kp4difk0/t-shirt/3/1/3/xxl-d-004-ausk-original-imag3fh6shgvwy3e.jpeg?q=50,4.1,India,FROST,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Color Block Formal Shirt,Try This,265,999,https://rukminim2.flixcart.com/image/714/857/kxnl6kw0/t-shirt/a/2/v/m-sbs-try-this-original-imaga299mymbzqvd.jpeg?q=50,4.1,India,MJ INDUSTRIES,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Striped Men Round Neck Black, Light Green T-Shirt",Aelomart,366,"1,499",https://rukminim2.flixcart.com/image/714/857/jwmfcsw0/t-shirt/p/f/d/xxl-awt1020ol-aelomart-original-imaf7qdtbzggxbpu.jpeg?q=50,4.1,India,AELOMART,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck Red T-Shirt,JUGULAR,189,888,https://rukminim2.flixcart.com/image/714/857/kz8qsnk0/t-shirt/l/w/2/xl-1jgrh-eagle-red-jugular-original-imagbanstzm5xphz.jpeg?q=50,4.2,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Printed Men Round Neck Black, White T-Shirt",MANIAC,176,"1,599",https://rukminim2.flixcart.com/image/714/857/ksuowi80/t-shirt/2/e/7/l-men21-rn-fs-black-btm-check-maniac-original-imag6btdzd882wzt.jpeg?q=50,4,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Checkered Spread Collar Casual Shirt,U TURN,376,"1,899",https://rukminim2.flixcart.com/image/714/857/km57hjk0/shirt/8/x/x/l-sdn-check-black-red-u-turn-original-imagf4fvy6hc3kuz.jpeg?q=50,3.9,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Casual Shirt,BESPOQE,738,"1,899",https://rukminim2.flixcart.com/image/714/857/kt39jm80/shirt/j/p/h/l-onehammer-bespoqe-original-imag6ghzhghee8uy.jpeg?q=50,4.1,India,BespoqeClothing,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Slim Collar Formal Shirt,5TH ANFOLD,439,"1,199",https://rukminim2.flixcart.com/image/714/857/kh80vww0-0/shirt/o/y/c/m-fo-shrt-499-wht-5th-anfold-original-imaeue3b4zycypnw.jpeg?q=50,4,India,Crush,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Spread Collar Casual Shirt,Kuki,314,"2,499",https://rukminim2.flixcart.com/image/714/857/kx7vc7k0/shirt/c/c/2/xxl-vh-brother-kuki-original-imag9q2fyezpfyz8.jpeg?q=50,3.9,India,Kuki ,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck Reversible White T-Shirt,NB NICKY BOY,224,"1,100",https://rukminim2.flixcart.com/image/714/857/kfoapow0-0/t-shirt/s/l/c/xl-haif-fine-white-one-nb-nicky-boy-original-imafw2jxvhnt2sdg.jpeg?q=50,4,India,NIKKYBOY,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck White T-Shirt,ADIDAS,389,999,https://rukminim2.flixcart.com/image/714/857/kohigsw0/t-shirt/x/3/g/m-gu7491-adidas-original-imag2xsw6kyagzu4.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Checkered Men Polo Neck Black T-Shirt,Eyebogler,366,"1,299",https://rukminim2.flixcart.com/image/714/857/kzegk280/t-shirt/p/q/o/xs-t51-bl-eyebogler-original-imagbf5tfgagrmud.jpeg?q=50,4,India,MenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Self Design Men Round Neck Grey T-Shirt,HRX by Hrithik Roshan,272,899,https://rukminim2.flixcart.com/image/714/857/kod858w0/t-shirt/x/h/k/xxl-2314372-hrx-by-hrithik-roshan-original-imag2uywqg4myquw.jpeg?q=50,4.1,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Polo Neck Maroon T-Shirt,SCOTT INTERNATIONAL,439,"1,499",https://rukminim2.flixcart.com/image/714/857/kgb5rbk0-0/t-shirt/z/i/j/s-ss20-sp22-scott-international-original-imafwjzdumkk7zdu.jpeg?q=50,3.9,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Color Block Men Round Neck Multicolor T-Shirt,Eyebogler,239,"1,299",https://rukminim2.flixcart.com/image/714/857/kkvhea80hlty2aw/t-shirt/6/k/m/xl-1-t324hs-ornbwh-eyebogler-original-imagy4aqgrpznfgv.jpeg?q=50,4.1,India,MenRocks,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Striped Men Round Neck Dark Blue T-Shirt,Jump Cuts,191,"1,399",https://rukminim2.flixcart.com/image/714/857/kwjkuq80/t-shirt/t/5/k/xl-jc21-rn-fs-navy-stripe-jump-cuts-original-imag97bqewuf87m5.jpeg?q=50,3.7,India,maniaclife,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Multicolor T-Shirt  (Pack of 4),AWG,439,"2,999",https://rukminim2.flixcart.com/image/714/857/jtbtt3k0/t-shirt/y/y/b/xl-awgdft-bu-dgr-or-gre-awg-original-imafezd6hrxnuwm7.jpeg?q=50,3.7,India,switzinc,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Casual Shirt,BESPOQE,738,"1,899",https://rukminim2.flixcart.com/image/714/857/kt39jm80/shirt/j/p/h/l-onehammer-bespoqe-original-imag6ghzhghee8uy.jpeg?q=50,4.1,India,BespoqeClothing,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Button Down Collar Casual Shirt,VeBNoR,339,"1,849",https://rukminim2.flixcart.com/image/714/857/kzvlua80/shirt/c/p/x/s-st2-vebnor-original-imagbs9fj2x6jzgm.jpeg?q=50,4.1,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,"Printed Men Hooded Neck Dark Blue, Maroon T-Shirt",TRIPR,139,"1,999",https://rukminim2.flixcart.com/image/714/857/ks99aq80/t-shirt/n/g/d/l-tnvmrhdfulmask-d36-tripr-original-imag5v96u2chv7gx.jpeg?q=50,4,India,TRIPR,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck Black T-Shirt,JUGULAR,131,888,https://rukminim2.flixcart.com/image/714/857/kz4gh3k0/t-shirt/3/u/o/l-1jgrh-road-blk-jugular-original-imagb77zg5bj6jcv.jpeg?q=50,4.3,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck White T-Shirt,ADIDAS,389,999,https://rukminim2.flixcart.com/image/714/857/kohigsw0/t-shirt/x/3/g/m-gu7491-adidas-original-imag2xsw6kyagzu4.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck Black T-Shirt,JUGULAR,131,888,https://rukminim2.flixcart.com/image/714/857/kz4gh3k0/t-shirt/i/v/q/m-1jgrh-punish-blk-jugular-original-imagb78gb5ptugzg.jpeg?q=50,4.2,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Spread Collar Casual Shirt,Jai Textiles,376,"1,499",https://rukminim2.flixcart.com/image/714/857/k7usyvk0/shirt/t/h/w/xxl-hs-15-jai-textiles-original-imafqy2aznkzmdy3.jpeg?q=50,3.8,India,JaiTextiles,50,retailnet@gmail.com
Fashion,Men Top Wear,Shirt,Men Slim Fit Solid Formal Shirt,5TH ANFOLD,439,"1,199",https://rukminim2.flixcart.com/image/714/857/k1pbpu80/shirt/h/a/s/3xl-fo-shrt-499-skyblu-5th-anfold-original-imafkhhrgtwyheda.jpeg?q=50,4,India,,50,retailnet@gmail.com
Fashion,Men Top Wear,T Shirts,Solid Men Round Neck Multicolor T-Shirt  (Pack of 5),SCOTT INTERNATIONAL,839,"3,995",https://rukminim2.flixcart.com/image/714/857/kfwvcsw0-0/t-shirt/n/t/h/3xl-sc-5rn-mam-bum-rbm-bl-gr-scott-international-original-imafw9zk7zshch8r.jpeg?q=50,4.1,India,switzinc,50,retailnet@gmail.com
